latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
5.65773,-61.07476,330.71,0.38,0.36,2025-01-18,1726,N,VIIRS,l,2.0NRT,301.46,1.89,D
5.66104,-61.07526,335.52,0.38,0.36,2025-01-18,1726,N,VIIRS,n,2.0NRT,300.89,1.89,D
5.68313,-62.41664,336.22,0.39,0.36,2025-01-18,1726,N,VIIRS,n,2.0NRT,301.88,3.19,D
5.68367,-62.41311,332.71,0.39,0.36,2025-01-18,1726,N,VIIRS,n,2.0NRT,302.01,1.87,D
5.7627,-57.85029,335.26,0.48,0.4,2025-01-18,1726,N,VIIRS,n,2.0NRT,297.22,2.51,D
5.76532,-57.84887,344.89,0.48,0.4,2025-01-18,1726,N,VIIRS,n,2.0NRT,299.52,6.15,D
5.76636,-62.35781,336.27,0.39,0.36,2025-01-18,1726,N,VIIRS,n,2.0NRT,305.36,3.8,D
5.7669,-62.35429,344,0.39,0.36,2025-01-18,1726,N,VIIRS,n,2.0NRT,306.31,6.89,D
5.7987,-60.76948,334.12,0.39,0.36,2025-01-18,1726,N,VIIRS,n,2.0NRT,299.69,2.65,D
5.9088,-55.5916,336.81,0.44,0.46,2025-01-18,1726,N,VIIRS,n,2.0NRT,296.51,5.54,D
5.90937,-55.58761,367,0.44,0.46,2025-01-18,1726,N,VIIRS,h,2.0NRT,301.87,25.67,D
5.92539,-60.60009,345.84,0.39,0.36,2025-01-18,1726,N,VIIRS,n,2.0NRT,299.72,6.08,D
5.96397,-58.34945,334.76,0.46,0.39,2025-01-18,1726,N,VIIRS,n,2.0NRT,302.63,4.52,D
5.00121,-69.36546,342.19,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.89,37.37,D
5.00216,-69.35974,350.06,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,309.85,37.37,D
5.00606,-72.03741,331.28,0.48,0.65,2025-01-18,1728,N,VIIRS,n,2.0NRT,295.35,3.85,D
5.00716,-69.36057,355.08,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.94,20.53,D
5.00976,-72.03458,331.99,0.48,0.65,2025-01-18,1728,N,VIIRS,n,2.0NRT,294.46,3.92,D
5.00999,-69.34347,331.93,0.63,0.54,2025-01-18,1728,N,VIIRS,l,2.0NRT,304.19,3.83,D
5.0131,-69.35568,348.35,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.9,21.5,D
5.02425,-68.23102,330.35,0.53,0.5,2025-01-18,1728,N,VIIRS,l,2.0NRT,304.92,3.24,D
5.03859,-68.14568,340.82,0.52,0.5,2025-01-18,1728,N,VIIRS,n,2.0NRT,301.49,5.68,D
5.05287,-69.73409,343.08,0.33,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.23,15.02,D
5.05337,-69.73106,343.9,0.33,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.84,15.02,D
5.05798,-69.73494,349.79,0.33,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,301.11,15.02,D
5.05849,-69.73192,367,0.33,0.56,2025-01-18,1728,N,VIIRS,h,2.0NRT,305.07,15.02,D
5.05899,-69.72888,349.97,0.33,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.1,9.77,D
5.05949,-69.72587,334.79,0.33,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.43,9.77,D
5.06871,-69.73371,355.83,0.33,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,301.85,10.62,D
5.06921,-69.73069,367,0.33,0.56,2025-01-18,1728,N,VIIRS,h,2.0NRT,303.54,16.92,D
5.07432,-69.73159,331.15,0.33,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,298.71,3.36,D
5.13054,-70.03844,345.43,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.87,7.38,D
5.13066,-70.04008,335.16,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,298.25,5.79,D
5.13121,-70.03693,335.22,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.05,3.69,D
5.15773,-67.90473,348.48,0.5,0.49,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.4,6.01,D
5.17785,-69.56438,334.45,0.32,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.31,1.94,D
5.17859,-67.87,341.26,0.5,0.49,2025-01-18,1728,N,VIIRS,n,2.0NRT,303,6.24,D
5.25108,-66.28726,340.13,0.39,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.22,4.64,D
5.29334,-66.0275,331.39,0.57,0.43,2025-01-18,1728,N,VIIRS,l,2.0NRT,304.69,3.86,D
5.32904,-66.03321,346.36,0.57,0.43,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.25,11.42,D
5.35533,-67.73401,345.82,0.48,0.48,2025-01-18,1728,N,VIIRS,n,2.0NRT,296.45,8.62,D
5.3625,-71.14559,332.07,0.41,0.61,2025-01-18,1728,N,VIIRS,n,2.0NRT,294.1,5.06,D
5.38389,-72.84016,326.22,0.54,0.68,2025-01-18,1728,N,VIIRS,n,2.0NRT,292.54,3.65,D
5.3839,-66.0124,330.22,0.56,0.43,2025-01-18,1728,N,VIIRS,l,2.0NRT,303.34,2.61,D
5.39046,-71.07435,335.13,0.41,0.6,2025-01-18,1728,N,VIIRS,n,2.0NRT,296.34,7.07,D
5.39183,-71.07395,333.74,0.41,0.6,2025-01-18,1728,N,VIIRS,n,2.0NRT,296.25,3.09,D
5.39245,-71.07024,333.06,0.41,0.6,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.15,3.09,D
5.40714,-71.68565,337.19,0.45,0.63,2025-01-18,1728,N,VIIRS,n,2.0NRT,291.56,5.2,D
5.40886,-71.10027,367,0.41,0.6,2025-01-18,1728,N,VIIRS,h,2.0NRT,295.14,8.36,D
5.40951,-71.09657,367,0.41,0.6,2025-01-18,1728,N,VIIRS,h,2.0NRT,296.65,8.36,D
5.46028,-70.08993,344.01,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.09,3.3,D
5.46041,-70.08875,350.42,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.98,5.18,D
5.4608,-70.08676,336.47,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.75,4.61,D
5.46507,-70.09277,348.62,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.78,14.66,D
5.46562,-70.08961,367,0.35,0.57,2025-01-18,1728,N,VIIRS,h,2.0NRT,301.95,16.74,D
5.46617,-70.08646,345.53,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,298.48,16.74,D
5.46784,-66.20849,343.97,0.38,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,307.46,7.79,D
5.46919,-70.09994,331.44,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.11,1.89,D
5.47083,-70.09047,367,0.35,0.57,2025-01-18,1728,N,VIIRS,h,2.0NRT,298.87,16.74,D
5.47137,-70.08733,367,0.35,0.57,2025-01-18,1728,N,VIIRS,h,2.0NRT,299.44,16.74,D
5.47176,-71.20312,342.57,0.41,0.61,2025-01-18,1728,N,VIIRS,n,2.0NRT,295.89,7.19,D
5.47476,-66.24162,342.97,0.39,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.04,6.63,D
5.47495,-70.09765,367,0.35,0.57,2025-01-18,1728,N,VIIRS,h,2.0NRT,299.27,31.61,D
5.47549,-70.0945,335.55,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.11,31.61,D
5.47604,-70.09135,350.49,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.37,21.22,D
5.47658,-70.0882,352.45,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,298.56,21.22,D
5.47712,-70.08505,367,0.35,0.57,2025-01-18,1728,N,VIIRS,h,2.0NRT,296.8,21.66,D
5.47766,-70.0819,367,0.35,0.56,2025-01-18,1728,N,VIIRS,h,2.0NRT,295.55,21.66,D
5.4787,-70.86142,352.84,0.39,0.59,2025-01-18,1728,N,VIIRS,n,2.0NRT,295.17,22.23,D
5.47931,-70.85785,367,0.39,0.59,2025-01-18,1728,N,VIIRS,h,2.0NRT,299.7,48.73,D
5.47962,-70.10168,290.04,0.35,0.57,2025-01-18,1728,N,VIIRS,l,2.0NRT,302.65,69.26,D
5.48016,-70.09852,354.85,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,313.03,31.61,D
5.4807,-70.09535,353,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.84,31.61,D
5.48287,-70.08278,343.63,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,298.88,21.66,D
5.48341,-70.07964,367,0.35,0.56,2025-01-18,1728,N,VIIRS,h,2.0NRT,300.08,11.05,D
5.48394,-70.0765,341.69,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.81,11.05,D
5.48537,-70.0994,339.96,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,300.24,5.25,D
5.48591,-70.09624,351.63,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.4,5.25,D
5.48968,-70.07423,353.66,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,298.85,5.78,D
5.50441,-67.53695,344.68,0.47,0.48,2025-01-18,1728,N,VIIRS,n,2.0NRT,302.93,10.41,D
5.53701,-70.07893,332.39,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,296.9,6.05,D
5.53754,-70.0758,330.66,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.67,3.49,D
5.54274,-70.07666,341.07,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.62,3.58,D
5.57052,-66.36937,335.99,0.39,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,301.75,2.34,D
5.58306,-74.34389,326.25,0.67,0.74,2025-01-18,1728,N,VIIRS,n,2.0NRT,292.31,4.99,D
5.60941,-66.2567,349.07,0.39,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.91,10.09,D
5.61061,-66.27477,338.5,0.39,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,302.9,5.53,D
5.6135,-66.28238,334.24,0.39,0.44,2025-01-18,1728,N,VIIRS,l,2.0NRT,305.16,4.51,D
5.61406,-66.2789,347.87,0.39,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.1,4.51,D
5.61462,-66.27542,342.95,0.39,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.55,5.53,D
5.61538,-73.06299,367,0.55,0.68,2025-01-18,1728,N,VIIRS,h,2.0NRT,302.04,16.35,D
5.61652,-66.41827,337.04,0.39,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.89,3.08,D
5.62209,-66.28018,332.2,0.39,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,300.98,3.86,D
5.62787,-70.94454,335.81,0.4,0.6,2025-01-18,1728,N,VIIRS,n,2.0NRT,294.57,4.92,D
5.62791,-70.9452,331.98,0.4,0.6,2025-01-18,1728,N,VIIRS,n,2.0NRT,294.93,4.56,D
5.62848,-70.94095,334.07,0.4,0.6,2025-01-18,1728,N,VIIRS,n,2.0NRT,294.79,5.63,D
5.62854,-70.94161,340.35,0.39,0.6,2025-01-18,1728,N,VIIRS,n,2.0NRT,294.93,7.91,D
5.63337,-70.94547,335.85,0.4,0.6,2025-01-18,1728,N,VIIRS,n,2.0NRT,295.59,5.54,D
5.63341,-70.94612,334.59,0.4,0.6,2025-01-18,1728,N,VIIRS,n,2.0NRT,295.55,4.56,D
5.65093,-68.54921,331.64,0.54,0.51,2025-01-18,1728,N,VIIRS,l,2.0NRT,304.27,2.37,D
5.65439,-70.39765,356.6,0.36,0.58,2025-01-18,1728,N,VIIRS,n,2.0NRT,295.93,11.09,D
5.65496,-70.39436,351.37,0.36,0.58,2025-01-18,1728,N,VIIRS,n,2.0NRT,295.52,14.16,D
5.65725,-68.54012,331.09,0.54,0.51,2025-01-18,1728,N,VIIRS,l,2.0NRT,303.2,6.28,D
5.65918,-70.59429,331.68,0.37,0.58,2025-01-18,1728,N,VIIRS,n,2.0NRT,295.39,3.26,D
5.66758,-73.44372,339.16,0.59,0.7,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.04,6.16,D
5.67219,-67.9674,355.06,0.5,0.49,2025-01-18,1728,N,VIIRS,n,2.0NRT,309.98,21.58,D
5.67292,-67.96291,346.59,0.5,0.49,2025-01-18,1728,N,VIIRS,n,2.0NRT,311.44,25.49,D
5.674,-70.28368,336.4,0.36,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,296.78,2.96,D
5.67972,-70.47331,349.6,0.37,0.58,2025-01-18,1728,N,VIIRS,n,2.0NRT,292.09,7.77,D
5.68392,-70.48085,341.47,0.37,0.58,2025-01-18,1728,N,VIIRS,n,2.0NRT,293.64,8.66,D
5.68873,-67.56459,333.24,0.47,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,302.33,2.58,D
5.70468,-70.26232,339.54,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.42,5.38,D
5.71986,-69.77267,336.92,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.14,2.41,D
5.72223,-67.57889,335.44,0.47,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.13,3.88,D
5.75163,-66.27229,334.34,0.38,0.44,2025-01-18,1728,N,VIIRS,n,2.0NRT,301.31,3.75,D
5.76167,-69.53494,331.77,0.63,0.54,2025-01-18,1728,N,VIIRS,l,2.0NRT,304.17,8.06,D
5.76198,-69.53008,338.26,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,301.67,5.59,D
5.76666,-69.53574,339.3,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.74,8.06,D
5.76697,-69.53088,338.15,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,302.02,7.14,D
5.77067,-67.50092,342.04,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,307.51,15.47,D
5.77099,-69.53732,345.33,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.14,11.95,D
5.77166,-69.53656,350.2,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,302.6,6.42,D
5.77195,-67.50035,339.87,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.23,12.46,D
5.77499,-69.54389,344.04,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.13,6.46,D
5.7757,-69.54315,350.37,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.77,11.11,D
5.77598,-69.53819,341.33,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,301.19,6.46,D
5.77664,-69.53744,330.13,0.63,0.54,2025-01-18,1728,N,VIIRS,l,2.0NRT,300.42,6.42,D
5.77998,-69.54478,341.66,0.63,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,301.9,6.46,D
5.78248,-69.34774,336.09,0.61,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.12,6.84,D
5.78339,-69.3422,340.75,0.61,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,302.94,9.17,D
5.78416,-69.34348,346.31,0.61,0.53,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.63,10.1,D
5.78832,-69.34302,356.24,0.61,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.01,9.17,D
5.78909,-69.34428,345.24,0.61,0.53,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.88,9.74,D
5.79433,-67.49976,343.24,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,311.5,6.83,D
5.79503,-67.4956,354.68,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,316.67,20.25,D
5.79908,-69.33912,343.25,0.61,0.53,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.07,9.27,D
5.79937,-67.49628,367,0.46,0.47,2025-01-18,1728,N,VIIRS,h,2.0NRT,310.53,11.21,D
5.79989,-69.34036,344.76,0.61,0.53,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.05,6.11,D
5.80371,-67.49695,335.76,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,309.53,11.21,D
5.80401,-69.3399,344.05,0.61,0.53,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.84,4.6,D
5.80482,-69.34113,341.77,0.61,0.53,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.96,6.11,D
5.80894,-69.3407,330.67,0.61,0.53,2025-01-18,1728,N,VIIRS,l,2.0NRT,304.81,4.6,D
5.81561,-69.33725,341.52,0.61,0.53,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.6,13.89,D
5.81641,-67.74635,344.19,0.48,0.48,2025-01-18,1728,N,VIIRS,n,2.0NRT,313.28,10.07,D
5.81851,-67.73348,338.29,0.48,0.48,2025-01-18,1728,N,VIIRS,n,2.0NRT,312.3,7.79,D
5.81959,-69.34352,339.24,0.61,0.53,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.51,6.92,D
5.82011,-67.75139,339.45,0.48,0.48,2025-01-18,1728,N,VIIRS,n,2.0NRT,306.76,37.14,D
5.82081,-67.7471,341.33,0.48,0.48,2025-01-18,1728,N,VIIRS,l,2.0NRT,313.34,37.14,D
5.82152,-67.74279,345.6,0.48,0.48,2025-01-18,1728,N,VIIRS,n,2.0NRT,320.21,51.1,D
5.82222,-67.7385,367,0.48,0.48,2025-01-18,1728,N,VIIRS,h,2.0NRT,310.9,51.1,D
5.82312,-67.76076,345.28,0.48,0.48,2025-01-18,1728,N,VIIRS,n,2.0NRT,306.38,6.87,D
5.82501,-67.87644,338.3,0.49,0.48,2025-01-18,1728,N,VIIRS,l,2.0NRT,309.3,5.44,D
5.82516,-67.475,342.72,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,308.14,5.09,D
5.82584,-67.47085,343.2,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,311.75,5.09,D
5.82653,-67.46671,340.95,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,310.24,5.88,D
5.84366,-69.86272,367,0.33,0.55,2025-01-18,1728,N,VIIRS,h,2.0NRT,297.84,5.22,D
5.84798,-67.87573,342.1,0.49,0.48,2025-01-18,1728,N,VIIRS,n,2.0NRT,310.34,12.04,D
5.84927,-69.86059,367,0.33,0.55,2025-01-18,1728,N,VIIRS,h,2.0NRT,299.74,4.43,D
5.84948,-67.89401,342.65,0.49,0.48,2025-01-18,1728,N,VIIRS,n,2.0NRT,309.07,6.34,D
5.84979,-69.85758,331.83,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.09,4.43,D
5.86261,-67.35512,336.66,0.45,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,305.69,4.16,D
5.86322,-67.4053,352.08,0.45,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,307.86,9.35,D
5.86766,-71.39485,341.61,0.42,0.61,2025-01-18,1728,N,VIIRS,n,2.0NRT,292.56,5.77,D
5.87498,-67.60734,341.07,0.47,0.47,2025-01-18,1728,N,VIIRS,l,2.0NRT,313.32,8.37,D
5.87509,-67.60695,341.45,0.47,0.47,2025-01-18,1728,N,VIIRS,l,2.0NRT,313.31,7.94,D
5.87565,-67.60314,338.83,0.47,0.47,2025-01-18,1728,N,VIIRS,l,2.0NRT,312.46,7.54,D
5.87945,-67.60764,343.55,0.47,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,312.97,6.8,D
5.88016,-67.60345,344.3,0.47,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,313.93,24.63,D
5.88298,-67.5867,345.78,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,313.97,11.04,D
5.88521,-62.26526,345.44,0.39,0.36,2025-01-18,1728,N,VIIRS,n,2.0NRT,302.92,13.42,D
5.88523,-67.59997,356.48,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,314.72,24.63,D
5.88593,-67.59579,343.14,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,312.55,16.52,D
5.88733,-67.5874,354.83,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,314.64,11.04,D
5.88855,-62.26577,328.15,0.39,0.36,2025-01-18,1728,N,VIIRS,l,2.0NRT,300.53,3.24,D
5.88873,-67.57906,342.75,0.46,0.47,2025-01-18,1728,N,VIIRS,l,2.0NRT,312.81,8.71,D
5.88889,-67.60486,347.8,0.47,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,311.4,10.39,D
5.89465,-67.59719,348.82,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,316,13.4,D
5.89535,-67.59301,349.41,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,315.92,13.4,D
5.89604,-67.58884,348.76,0.46,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,314.95,16.11,D
5.90406,-67.59444,337.07,0.46,0.47,2025-01-18,1728,N,VIIRS,l,2.0NRT,308.19,6.64,D
5.91457,-69.95129,335.41,0.33,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.39,2.3,D
5.9164,-70.18665,331.59,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,286.51,2.55,D
5.91664,-67.62663,342.77,0.47,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,311.82,7.55,D
5.91694,-70.18349,339.22,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,286.84,3.73,D
5.91945,-70.20013,356.12,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,289.16,14.18,D
5.91962,-67.63574,347.99,0.47,0.48,2025-01-18,1728,N,VIIRS,n,2.0NRT,309.23,6.24,D
5.91968,-69.95217,367,0.33,0.56,2025-01-18,1728,N,VIIRS,h,2.0NRT,298.97,5.47,D
5.91999,-70.19698,357.25,0.35,0.57,2025-01-18,1728,N,VIIRS,l,2.0NRT,287.48,15.43,D
5.92032,-67.63155,346.26,0.47,0.47,2025-01-18,1728,N,VIIRS,n,2.0NRT,309.51,6.24,D
5.92053,-70.19382,357.27,0.35,0.57,2025-01-18,1728,N,VIIRS,l,2.0NRT,286.44,15.43,D
5.92107,-70.19067,339.24,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,286.09,12.59,D
5.92322,-70.17807,338.78,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,292.31,5.81,D
5.92376,-70.17491,345.86,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,294.73,5.81,D
5.92391,-67.36917,341.32,0.45,0.47,2025-01-18,1728,N,VIIRS,l,2.0NRT,314.56,12.02,D
5.92465,-70.20102,358,0.35,0.57,2025-01-18,1728,N,VIIRS,l,2.0NRT,286.68,14.18,D
5.9248,-69.95302,341.17,0.33,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.14,5.47,D
5.92519,-70.19786,355.39,0.35,0.57,2025-01-18,1728,N,VIIRS,n,2.0NRT,287.34,15.43,D
5.92789,-70.18208,340.54,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,292.89,3.91,D
5.9295,-70.17265,356.38,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,296.27,16.68,D
5.93003,-70.16951,367,0.35,0.56,2025-01-18,1728,N,VIIRS,h,2.0NRT,298.15,16.68,D
5.93523,-70.1704,335.4,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,295.12,3.08,D
5.94402,-70.18157,351.77,0.35,0.56,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.54,6.31,D
5.95203,-69.91716,350,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.24,20.81,D
5.95255,-69.91415,352.8,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,298.72,20.81,D
5.95306,-69.91116,367,0.33,0.55,2025-01-18,1728,N,VIIRS,h,2.0NRT,301.49,15.82,D
5.95558,-69.92707,367,0.33,0.55,2025-01-18,1728,N,VIIRS,h,2.0NRT,299.22,9.14,D
5.9561,-69.92406,344.67,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.19,12.64,D
5.95713,-69.91803,347.64,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,297.72,8.07,D
5.95765,-69.91502,367,0.33,0.55,2025-01-18,1728,N,VIIRS,h,2.0NRT,301.37,8.07,D
5.95816,-69.91202,337.74,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,300.41,5.33,D
5.95868,-69.90901,343.55,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,300.98,5.33,D
5.95919,-69.90601,339.32,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,300.12,5.24,D
5.96378,-69.90988,335.21,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.29,5.33,D
5.96429,-69.90686,349.87,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,298.52,5.24,D
5.98978,-69.88028,346.66,0.33,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,298.46,5.21,D
5.99028,-69.8773,367,0.33,0.55,2025-01-18,1728,N,VIIRS,h,2.0NRT,299.25,5.21,D
6.00468,-69.63995,337.05,0.64,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.6,13.7,D
6.00659,-69.68929,335.29,0.32,0.55,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.3,4.51,D
6.00797,-69.65086,334.49,0.32,0.54,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.38,7.51,D
6.01622,-68.82469,331.09,0.56,0.51,2025-01-18,1728,N,VIIRS,l,2.0NRT,302.4,6.59,D
6.02011,-68.83047,340.54,0.56,0.51,2025-01-18,1728,N,VIIRS,n,2.0NRT,302.25,6.59,D
6.06044,-70.72636,341.97,0.38,0.58,2025-01-18,1728,N,VIIRS,n,2.0NRT,295.3,3.88,D
6.06446,-68.74,340.59,0.55,0.51,2025-01-18,1728,N,VIIRS,n,2.0NRT,307.69,5.87,D
6.06833,-68.74576,341.17,0.55,0.51,2025-01-18,1728,N,VIIRS,n,2.0NRT,307.8,3.31,D
6.06916,-68.7408,330.71,0.55,0.51,2025-01-18,1728,N,VIIRS,l,2.0NRT,304.51,3.31,D
6.07137,-68.75655,352.56,0.55,0.51,2025-01-18,1728,N,VIIRS,n,2.0NRT,304.51,6.94,D
6.0722,-68.75157,346.12,0.55,0.51,2025-01-18,1728,N,VIIRS,n,2.0NRT,303.94,6.94,D
6.07227,-69.27253,337.38,0.6,0.53,2025-01-18,1728,N,VIIRS,n,2.0NRT,298.74,21.64,D
6.07319,-69.26712,351.65,0.6,0.53,2025-01-18,1728,N,VIIRS,n,2.0NRT,306.49,79.42,D
6.0819,-63.116,346.61,0.41,0.37,2025-01-18,1728,N,VIIRS,n,2.0NRT,301.29,4.53,D
6.08477,-63.05297,329.87,0.4,0.37,2025-01-18,1728,N,VIIRS,l,2.0NRT,304.57,4.25,D
6.08529,-63.11652,331.17,0.41,0.37,2025-01-18,1728,N,VIIRS,n,2.0NRT,299.74,4.53,D
6.09601,-67.40941,337.28,0.45,0.47,2025-01-18,1728,N,VIIRS,l,2.0NRT,307.66,2.56,D
